GlobalEventID,NumMentions,EventOffSet,Country1,Country2,Medias,URLS,Articles
1105307812,6,0.321334293,CHN,CHN,kenyastar.com,https://www.kenyastar.com/news/273845902/claims-about-chinese-hacking-kenyan-government-false-kenyan-official,1
1105305204,6,0.069444444,CHN,PAK,wn.com,https://article.wn.com/view/2023/05/28/Chinafunded_compassionate_home_to_bring_ease_to_life_of_aili/,1
1102860038,6,0.439153439,CHN,GBR,mykxlg.com,https://www.mykxlg.com/news/world/former-british-prime-minister-liz-truss-warns-of-china-threats-during-taiwan-visit/article_53a0a022-ad81-5388-a0fa-b88b75d1e012.html,1
1102860276,6,0.023622047,GBR,CHN,lemonde.fr,https://www.lemonde.fr/en/international/article/2023/05/17/former-british-pm-urges-uk-to-get-tough-with-china-on-taiwan_6026959_4.html,1
1105300187,6,0.003741217,PAK,CHN,manilatimes.net,https://www.manilatimes.net/2023/05/29/world/pakistani-experts-hail-chinas-gdi/1893475,1
1105294066,6,0.103772985,CHN,NZL,stuff.co.nz,https://www.stuff.co.nz/opinion/300888674/chinas-move-from-cosy-mayoral-forums-to-distant-acquaintances,1
1105292957,6,0.538530466,KHM,CHN,phnompenhpost.com,https://www.phnompenhpost.com/business/cambodia-set-big-cashew-lift-japan-companies,1
1105291658,6,0.164642375,MYS,CHN,theborneopost.com,https://www.theborneopost.com/2023/05/28/board-seeks-to-export-sabah-fish-to-peninsular/,1
1105278197,6,0.185419968,CHN,CHN,globaltimes.cn,https://www.globaltimes.cn/page/202305/1291512.shtml,1
1105291205,6,0.477272727,CHN,THA,travelmole.com,https://www.travelmole.com/news/china-tourist-arrivals-to-thailand-reach-one-million/,1
1102534080,6,0.779778732,PHL,CHN,vice.com,https://www.vice.com/en/article/v7bd9y/dating-philippines-filipino-chinese-great-wall-mixed-race,1
1102867697,6,0.476226179,CHN,CHN,en.gmw.cn,https://en.gmw.cn/2023-05/17/content_36566685.htm,1
1105286720,6,0.15842839,DEU,CHN,english.news.cn,https://english.news.cn/20230528/3714762219ae4780a3019fe7d3ac1b7e/c.html,1
1105286649,6,0.114571465,CHN,CHN,newkerala.com,https://www.newkerala.com/news/2023/64580.htm,1
1105284341,6,0.84020873,VNM,CHN,talkvietnam.com,https://www.talkvietnam.com/tag/0-car-deals-january-2023/,1
1105282048,6,0.271857923,CHN,CHN,opinionnigeria.com,https://www.opinionnigeria.com/breaking-news-chinas-first-homemade-passenger-jet-takes-off-on-maiden-commercial-flight/,1
1102871046,6,0.033324655,PHL,CHN,msn.com,https://www.msn.com/en-xl/news/other/philippines-mulls-retaking-control-of-national-power-grid-amid-concerns-over-chinese-firm-s-ownership/ar-AA1biA67,1
1102873067,6,0.322445019,CHN,AUS,afr.com,https://www.afr.com/politics/federal/us-reliability-under-question-over-quad-cancellation-20230517-p5d8zm,1
1102873090,6,0.473148583,CHN,RUS,oilprice.com,https://oilprice.com/Latest-Energy-News/World-News/China-Receives-First-Yuan-Settled-LNG-Cargo-From-UAE.html,1
1104876075,6,0.220279459,USA,CHN,menafn.com,https://menafn.com/1106320917/Opinion-Behind-The-Scenes-Of-The-US-China-Conflict-Over-Taiwans-Chips-Dailynewsegypt,1
1103825463,6,0.04238921,AGO,CHN,wn.com,https://article.wn.com/view/2023/05/21/Angolan_president_praises_Chinesebuilt_hydropower_station_fo/,1
1104145434,6,0.047356552,CHN,CHN,standardmedia.co.ke,https://www.standardmedia.co.ke/america/article/2001473499/us-maintains-no-lifting-sanctions-on-chinas-defense-chief,1
1104353340,6,0.545310854,CHN,CHN,thenewsteller.com,https://www.thenewsteller.com/china-hopes-that-the-world-will-be-sufficiently-immune-from-the-effects-of-us-financial-risks-stemming-from-debt/,1
1104089204,6,0.013395157,CHN,USA,foxnews.com,https://www.foxnews.com/us/chinese-citizens-file-suit-against-florida-new-law-blocking-foreigner-buying-property,1
1103499740,6,0.314475874,CHN,AFG,thediplomat.com,https://thediplomat.com/2023/05/chinas-gamble-in-afghanistan/,1
1104090924,6,0.00725498,CHN,RUS,washingtonexaminer.com,https://www.washingtonexaminer.com/opinion/top-chinese-and-russian-spy-chiefs-meet-in-moscow,1
1103963187,6,0.474183305,CHN,RUS,irr.org.za,https://irr.org.za/media/sa-us-relations-lady-r-crisis-looms-amidst-complex-standoff-what-do-we-really-want-katzenellenbogen-biznews,1
1103674952,6,0.640421879,CHN,CAN,theepochtimes.com,https://www.theepochtimes.com/journey-of-hope-couple-takes-lady-liberty-statue-of-hong-kong-on-cross-canada-honeymoon-trip_5272263.html,1
1103206271,6,0.57733711,CHN,USA,carscoops.com,https://www.carscoops.com/2023/05/tesla-makes-new-proposal-to-establish-a-factory-in-india/,1
1103614151,6,0.507295762,CHN,TWN,sputnikglobe.com,https://sputnikglobe.com/20230520/taiwan-president-says-war-not-an-option-amid-china-tensions-while-angling-for-more-us-weapons-1110477100.html,1
1103674950,6,0.130042558,CHN,VNM,talkvietnam.com,https://www.talkvietnam.com/tag/u-s-aerospace-manufacturing-industry-overview-and-prospects/,1
1103308983,6,0.915130568,CHN,USA,topwirenews.com,https://news.topwirenews.com/2023/05/18/papua-new-guinea-to-sign-security-pact-with-us-pm-says-2/,1
1104359103,6,0.01521599,CHN,TWN,china.org.cn,http://www.china.org.cn/china/Off_the_Wire/2023-05/24/content_85541562.htm,1
1104654694,6,0.608161791,CHN,CHN,creativeboom.com,https://www.creativeboom.com/inspiration/jingxin-fang/,1
1103350710,6,0.194677871,CHN,MAC,macaudailytimes.com.mo,https://macaudailytimes.com.mo/guangzhou-to-host-gba-science-forum.html,1
1104654691,6,0.652316134,CHN,LBR,liberianobserver.com,http://www.liberianobserver.com/liberia-bens-town-residents-protest-over-quarry-blasting,1
1104093041,6,0.623615678,CHN,GBR,politico.com,https://www.politico.com/news/2023/05/22/biden-f-16s-ukraine-g7-00098243,1
1103614148,6,0.199096483,CHN,PAK,propakistani.pk,https://propakistani.pk/2023/05/20/murree-and-chinas-dujiangyan-are-now-sister-cities/,1
1103673511,6,0.762418587,PRK,CHN,msn.com,https://www.msn.com/en-us/news/world/tension-over-taiwan-contingency-grows-at-ishigaki-garrison-an-important-base-for-confrontation-with-china/ar-AA1brDwb,1
1104648817,6,0.274694262,TUN,CHN,msn.com,https://www.msn.com/en-ae/news/other/ariana-afghan-airlines-resumes-kabul-urumqi-flights/ar-AA1bEtHR,1
1103703430,6,0.136986301,CHN,CHN,nation.africa,https://nation.africa/kenya/blogs-opinion/opinion/patriotic-tourism-can-propel-kenya-to-g20-club-by-2050-4241790,1
1103530838,6,0.924890027,CHN,EUR,politico.com,https://www.politico.com/newsletters/power-switch/2023/05/19/biden-boosts-embattled-gas-pipeline-00082767,1
1104003554,6,0.991706678,CHN,USA,chinafile.com,https://www.chinafile.com/conversation/us-china-tensions-what-must-kerry-do,1
1103203136,6,0.210455403,VNM,CHN,talkvietnam.com,https://www.talkvietnam.com/tag/syria-embassy-in-east-africa/,1
1103618132,6,0.895086321,CHN,USA,orissapost.com,https://www.orissapost.com/us-charges-ex-apple-engineer-with-stealing-self-driving-secrets-fleeing-to-china/,1
1104669302,6,0.763450835,CHN,PRK,ruthfullyyours.com,http://www.ruthfullyyours.com/2023/05/25/160-plus-retired-military-brass-urge-congress-to-root-out-dods-poisonous-diversity-and-equity-programs-by-samuel-boehlke/,1
1104669294,6,0.756029532,CHN,NPL,eco-business.com,https://www.eco-business.com/news/nepal-hydropower-drive-puts-india-over-china-but-whats-the-risk/,1
1103413715,6,0.625352113,JPN,CHN,foxnews.com,https://www.foxnews.com/us/dems-garner-210-of-213-debt-limit-bypass-votes-desantis-credible-2024-candidates,1
1104355357,6,0.47311828,CHN,CHN,scmp.com,https://www.scmp.com/news/china/diplomacy/article/3221606/china-appoints-vice-foreign-minister-xie-feng-ambassador-us,1
1102379975,6,0.690384513,CHN,CHN,scmp.com,https://www.scmp.com/author/philip-j-cunningham,1
1104357136,6,0.858387344,CHN,SLB,msn.com,https://www.msn.com/en-xl/news/other/india-seeks-to-become-global-south-champion-as-us-china-rivalry-heats-up-in-the-pacific/ar-AA1bBeUD,1
1103411193,6,0.183832581,USA,CHN,htxt.co.za,https://htxt.co.za/2023/05/19/tiktokers-sue-montana-over-apps-ban/,1
1104659431,6,0.907793791,CHN,PAK,tribune.com.pk,https://tribune.com.pk/story/2418511/dar-hints-at-end-to-imf-programme,1
1103350552,6,0.437679083,AFR,CHN,en.people.cn,http://en.people.cn/n3/2023/0519/c90000-20020834.html,1
1104664596,6,0.763356277,CHN,CHN,focustaiwan.tw,https://focustaiwan.tw/cross-strait/202305220005,1
1104195763,6,0.5625,TWN,CHN,thenewslens.com,https://international.thenewslens.com/article/186024,1
1104664585,6,0.836582004,CHN,USA,kathmandupost.com,https://kathmandupost.com/world/2023/05/25/biden-picks-air-force-chief-to-become-top-us-general,1
1103406700,6,0.512387814,CHN,AUS,msn.com,https://www.msn.com/en-xl/money/other/chinese-buyers-throng-australia-in-serious-mood-about-buying-luxury-homes-for-investment-and-to-occupy/ar-AA1boZQH,1
1104664535,6,0.071165483,CHN,EGY,globalsecurity.org,https://www.globalsecurity.org/military/library/news/2023/05/mil-230524-sputnik01.htm,1
1104663959,6,0.44691659,CHN,RUS,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/china/2023/05/china-230524-presstv01.htm,1
1104644127,6,0.251711427,CHN,CHN,scandasia.com,https://scandasia.com/more-than-50-percent-of-the-chinese-are-prepared-to-go-to-war-against-taiwan/,1
1103211043,6,0.165001234,VNM,CHN,talkvietnam.com,https://www.talkvietnam.com/tag/vietnam-spokeswoman/,1
1102485992,6,0.607737292,CHN,USA,presstv.ir,https://www.presstv.ir/Detail/2023/05/15/703425/China-US-citizen-life-imprisonment-Leung,1
1103609298,6,0.638039543,IND,CHN,organiser.org,https://organiser.org/2023/05/20/174833/bharat/indian-air-force-sends-24000-kg-of-relief-material-to-sudan/,1
1104512629,6,0.35365184,CHN,THA,cbn.com,https://www2.cbn.com/news/cwn/persecuted-mayflower-church-finds-new-home-texas-peace-and-freedom-america,1
1104512631,6,0.029661017,CHN,USA,nation.africa,https://nation.africa/kenya/news/chinese-embassy-dismisses-reuters-report-on-hacking-of-kenyan-govt-agencies-4245588,1
1102391836,6,0.220930233,CHN,TWN,scmp.com,https://www.scmp.com/news/china/military/article/3220610/latest-pla-threats-focus-taiwan-kicks-annual-han-kuang-war-games-computerised-simulations,1
1104364783,6,0.042223513,CHN,USA,inquirer.net,https://newsinfo.inquirer.net/1773693/new-chinese-ambassador-to-us-acknowledges-challenges-in-relations,1
1103930975,6,0.946557188,PRK,CHN,asiapress.org,https://www.asiapress.org/rimjin-gang/2023/05/society-economy/famine1/,1
1104627265,6,0.294543699,CHN,UKR,msn.com,https://www.msn.com/en-us/news/world/china-ready-to-promote-political-settlement-of-%E2%80%9Ccrisis%E2%80%9D-in-ukraine-chinese-official-says/ar-AA1bCyZK,1
1104365497,6,0.004488113,PAK,CHN,brecorder.com,https://www.brecorder.com/news/40243853/bilawal-thanks-china-others-for-staying-away-from-g20-meeting,1
1103354043,6,0.053060152,MAC,CHN,china.org.cn,http://www.china.org.cn/china/2023-05/19/content_85399484.htm,1
1103564351,6,0.030784651,CHN,IND,tribuneindia.com,https://www.tribuneindia.com/news/j-k/china-to-stay-away-from-g20-summit-in-kashmir-valley-509376,1
1103931348,6,0.667885646,USA,CHN,ft.com,https://www.ft.com/video/3144d304-66c0-4670-a95f-cb5157f3a01b,1
1103397855,6,0.259190723,CHN,CHN,theguardian.com,https://www.theguardian.com/world/2023/may/19/chinese-police-detains-woman-for-supporting-comedian-who-joked-about-military-li-haoshi-house,1
1104156518,6,0.60341006,CHN,DEU,paultan.org,https://paultan.org/2022/02/25/tesla-planning-new-shanghai-factory-that-will-double-its-production-in-china-to-one-million-units-a-year/,1
1104099915,6,0.009587217,AUS,CHN,itnews.com.au,https://www.itnews.com.au/news/australian-critical-infrastructure-operators-urged-to-move-off-chinese-tech-596131,1
1104409348,6,0.599159916,CHN,RUS,albawaba.com,https://www.albawaba.com/editors-choice/last-chinese-emperor-watch-sells-62m-1520028,1
1104514630,6,0.003181336,CHN,KEN,businessdailyafrica.com,https://www.businessdailyafrica.com/bd/economy/china-denies-hacking-kenyan-government-amid-debt-strain--4245632,1
1103225842,6,0.272601794,CHN,UKR,pakistantoday.com.pk,https://www.pakistantoday.com.pk/2023/05/18/in-a-special-visit-to-ukraine-chinas-special-envoy-discusses-beijings-peace-proposal-with-zelensky/,1
1103399122,6,0.57808584,USA,CHN,crainscleveland.com,https://www.crainscleveland.com/education/grants-students-top-budget-priority-higher-education,1
1104512623,6,0.191113028,CHN,KEN,kbc.co.ke,https://www.kbc.co.ke/claims-of-chinese-hacking-kenya-government-networks-baseless-chinese-embassy/,1
1104360739,6,0.38576779,CHN,USA,chinadailyhk.com,https://www.chinadailyhk.com/article/332525,1
1103216513,6,0.849569929,CHN,PAK,thenationalnews.com,https://www.thenationalnews.com/world/uk-news/2023/05/18/g7-summit-in-hiroshima-highlights-urgency-of-addressing-growing-nuclear-threat/,1
1104641736,6,0.213274768,CHN,USA,mothership.sg,https://mothership.sg/2023/05/lawrence-wong-interview-nikkei-singapore/,1
1103213498,6,0.933403682,CHN,USA,yahoo.com,https://news.yahoo.com/special-forces-travel-fad-among-171600134.html,1
1103213511,6,0.356477196,CHN,CHN,rfa.org,https://www.rfa.org/english/news/laos/laos-china-drills-05182023101323.html,1
1103403667,6,0.827145341,CHN,CHN,yahoo.com,https://finance.yahoo.com/news/tiktok-influencers-file-lawsuit-block-100302828.html,1
1103403306,6,0.367003367,CHN,CHN,wionews.com,https://www.wionews.com/world/china-becomes-worlds-top-auto-exporter-beats-japan-593949,1
1104512578,6,0.740480471,CHN,FRA,ibtimes.co.uk,https://www.ibtimes.co.uk/british-foreign-secretary-flags-latin-americas-importance-future-global-international-order-1716032,1
1104639323,6,0.676241135,CHN,JPN,mainichi.jp,https://mainichi.jp/english/articles/20230525/p2a/00m/0op/008000c,1
1103216516,6,0.215830875,CHN,USA,fox8.com,https://fox8.com/news/aldi-to-open-first-store-in-north-canton/,1
1104362935,6,0.117063492,CAN,CHN,scmp.com,https://www.scmp.com/news/world/united-states-canada/article/3221612/canadian-appointee-rejects-inquiry-china-election-interference-allegations-trudeau-opponents-call-it,1
1104194352,6,0.300053967,CHN,SGP,thestandard.com.hk,https://www.thestandard.com.hk/breaking-news/section/6/204053/US-backtracks-on-Biden-comments-over-lifting-sanctions-on-Chinese-defense-minister&nbsp,1
1103929829,6,0.524802224,CHN,AUS,msn.com,http://www.msn.com/en-us/money/companies/china-southern-begins-building-new-341-million-shenzhen-base/ar-AA1btE91,1
1104154066,6,0.013292434,CHN,USA,wfin.com,https://wfin.com/fox-national-news/chinese-citizens-file-suit-against-florida-over-new-law-blocking-foreigners-from-buying-property/,1
1103219713,6,0.906507791,CHN,IRN,interfax.com,https://interfax.com/newsroom/top-stories/90629/,1
1104634958,6,0.330127178,CHN,UKR,dawn.com,https://www.dawn.com/news/1742646/china-wants-russia-and-ukraine-to-hold-peace-talks,1
1102395789,6,0.019702453,CHN,ERI,beijingbulletin.com,https://www.beijingbulletin.com/news/273831802/eritrean-president-arrives-in-beijing-for-state-visit,1
1104631829,6,0.350830511,PNG,CHN,wsws.org,https://www.wsws.org/en/articles/2023/05/25/usuj-m25.html,1
1103927368,6,0.263782867,CHN,KOR,biztoc.com,https://biztoc.com/x/e0e41f8db9b23a68,1
1103676777,6,0.482601553,CHN,CAN,newagebd.net,https://www.newagebd.net/article/202166/bangladesh-rmg-exports-to-canada-lose-shine,1
1104620644,6,0.236826525,PHL,CHN,inquirer.net,https://globalnation.inquirer.net/215325/dfa-gears-up-for-repatriation-of-remains-of-5-filipinos-in-capsized-chinese-fishing-vessel,1
1103963200,6,0.032374101,CHN,MYS,channelnewsasia.com,https://www.channelnewsasia.com/asia/malaysia-born-comedian-uncle-roger-nigel-ng-weibo-china-3506351,1
1103943660,6,0.981118012,CHN,EGY,indiatoday.in,https://www.indiatoday.in/world/story/india-g20-summit-tourism-meeting-srinagar-pakistan-bilawal-bhutto-zardari-s-jaishankar-terrorism-2382575-2023-05-22,1
1104007474,6,0.597396718,USA,CHN,cantonrep.com,https://www.cantonrep.com/story/lifestyle/faith/2023/05/22/researcher-is-seeking-information-on-ohios-small-jewish-communities/70057493007/,1
1103978707,6,0.511830967,CHN,CHN,en.qantara.de,https://en.qantara.de:443/content/humanitarian-crisis-in-sudan-im-trapped-in-the-war,1
1103424640,6,0.512044818,CHN,JPN,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/china/2023/05/china-230518-globaltimes03.htm,1
1104707427,6,0.564679256,CHN,USA,nytimes.com,https://www.nytimes.com/2023/05/25/opinion/neoliberal-consensus-china-trade.html,1
1103966265,6,0.961831306,CHN,GBR,sky.com,https://news.sky.com/story/china-bans-chipmaker-micron-from-key-infrastructure-projects-as-tech-row-with-us-escalates-12886723,1
1103738327,6,0.467023173,CHN,AFR,shanghaisun.com,https://www.shanghaisun.com/news/273837413/south-african-economist-hails-brics-cooperation-for-mutual-benefit,1
1104077550,6,0.208974359,CHN,JPN,theworld.org,https://theworld.org/programs/world/chinese-govt-protests-anti-china-sentiment-g7-summit,1
1104200222,6,0.77104426,USA,CHN,hapblog.com,https://www.hapblog.com/wechat-the-pros-and-cons-of-chinas-most-popular-messaging-app/,1
1104199519,6,0.528962548,JPN,CHN,bjreview.com.cn,http://www.bjreview.com.cn/Opinion/Voice/202305/t20230522_800331580.html,1
1104705353,6,0.060571859,OMN,CHN,english.news.cn,https://english.news.cn/20230525/63d58b58f0c84d6bb8268ea0010a8696/c.html,1
1104701513,6,0.994978029,CHN,KAZ,astanatimes.com,https://astanatimes.com/2023/05/kazakhstan-should-make-use-of-cooperation-with-china-say-experts/,1
1103557657,6,0.322278912,USA,CHN,biztoc.com,https://biztoc.com/x/b847460827ef78e8,1
1104345793,6,0.864444444,CHN,ARG,mining.com,https://www.mining.com/web/emerging-lithium-supplier-argentina-says-its-close-to-us-deal-under-ira/,1
1104697494,6,0.909023117,CHN,PNG,wvgazettemail.com,https://www.wvgazettemail.com/ap/business/ambitious-agenda-for-biden-on-upcoming-three-nation-indo-pacific-trip-as-debt-default-looms/article_09950fc7-74f8-5060-a218-b20a8f41e515.html,1
1104007119,6,0.911696568,RUS,CHN,sofrep.com,https://sofrep.com/news/as-a-rising-drone-exporter-china-takes-precautions-using-hidden-tech-report/,1
1103419399,6,0.491878531,CHN,CHN,theglobeandmail.com,https://www.theglobeandmail.com/world/article-us-consultancy-mintzs-executives-leave-hong-kong-after-china-raid/,1
1103692111,6,0.578500522,CHN,USA,dailynexus.com,https://dailynexus.com/2023-05-20/annual-urca-week-showcases-student-research-across-various-topics/,1
1103625212,6,0.310241296,CHN,RUS,firstpost.com,https://www.firstpost.com/opinion/dedicated-rocket-forces-options-and-challenges-for-india-12623792.html,1
1104339704,6,0.116454503,ARE,CHN,english.news.cn,https://english.news.cn/20230524/21ebd15434f04c45b316a699c679cbb4/c.html,1
1103923734,6,0.822127357,RUS,CHN,menafn.com,https://menafn.com/1106285580/Russia-China-Trade-Continues-to-Surge-Reaching-USD52-Billion-in-First-Quarter,1
1103494302,6,0.137415061,CHN,GBR,publishersweekly.com,https://www.publishersweekly.com:443/pw/by-topic/industry-news/libraries/article/92346-the-week-in-libraries-may-19-2023.html,1
1104715340,6,0.603032765,CHN,USA,borsaitaliana.it,https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/economia-e-finanza-dai-giornali-usa-nRC_25052023_1335_390212711.html,1
1103923507,6,0.405379443,JPN,CHN,wn.com,https://article.wn.com/view/2023/05/22/Feature_Ducomentary_director_expects_Japanese_audience_to_se/,1
1104715328,6,0.919705694,CHN,PAK,theweek.in,https://www.theweek.in/wire-updates/business/2023/05/25/fgn47-pak-economy-imf-dar.html,1
1103427071,6,0.390008396,USA,CHN,newsweek.com,https://www.newsweek.com/ron-desantis-florida-chinese-property-ban-polling-1801410,1
1104712175,6,0.259056317,CHN,MMR,dw.com,https://www.dw.com/en/how-india-is-supporting-myanmars-military-with-arms/a-65733102,1
1104712169,6,1.003298409,CHN,IRN,al-monitor.com,https://www.al-monitor.com/originals/2023/05/israeli-saudi-normalization-still-elusive-despite-us-push,1
1103738332,6,0.099249102,CHN,CUB,shanghaisun.com,https://www.shanghaisun.com/news/273837464/china-police-chief-meets-cuban-interior-minister,1
1103925086,6,0.110759494,CHN,PAK,pakobserver.net,https://pakobserver.net/chinese-embassy-holds-reception-with-pakistani-diplomats-to-celebrate-72nd-anniversary-of-establishment-of-diplomatic-relations-between-china-pakistan/,1
1103672173,6,0.676307008,TZA,CHN,eturbonews.com,https://eturbonews.com/chinese-tourists-eyeing-tanzania-for-wildlife-safaris/,1
1103556446,6,0.360236098,CHN,CHN,leaderpost.com,https://leaderpost.com:443/news/canada/suspected-chinese-police-station-federal-funding/wcm/e0507472-c97e-4df6-b410-c894f1425ae9,1
1103346210,6,0.666354703,CHN,SUR,zawya.com,https://www.zawya.com/en/world/americas/suriname-clears-way-for-debt-restructuring-with-imf-staff-deal-ror6dobl,1
1102384068,6,0.663656711,TJK,CHN,globaltimes.cn,https://www.globaltimes.cn/page/202305/1290726.shtml,1
1103424710,6,0.378390039,CHN,CHN,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/china/2023/05/china-230518-rfa02.htm,1
1103424696,6,0.798210648,CHN,UKR,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/ukraine/2023/05/ukraine-230518-ukraine-president06.htm,1
1103295959,6,0.344718865,CHN,USA,pjmedia.com,https://pjmedia.com/news-and-politics/catherinesalgado/2023/05/18/not-a-lie-embattled-rep-george-santos-calls-out-ccp-infiltration-crime-crisis-n1696512,1
1102358227,6,0.839578454,CHN,CHN,news18.com,https://www.news18.com/world/china-launches-projects-to-build-new-era-marriage-childbearing-culture-amid-falling-birth-rate-7819315.html,1
1103185099,6,0.999052276,CHN,RUS,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/china/2023/05/china-230517-globaltimes01.htm,1
1104694266,6,0.040118243,USA,CHN,firstpost.com,https://www.firstpost.com/world/us-and-china-commerce-trade-chiefs-confirmed-to-meet-in-washington-12646582.html,1
1103191132,6,0.034069229,CHN,UKR,yahoo.com,https://news.yahoo.com/head-ukrainian-presidents-office-reveals-102950387.html,1
1103349399,6,0.269594283,SGP,CHN,alwihdainfo.com,https://www.alwihdainfo.com/China-s-national-project-of-millennial-significance-demonstrates-historical-foresight_a123323.html,1
1104680308,6,0.119689542,CHN,CHN,faceofmalawi.com,https://www.faceofmalawi.com/2023/05/25/chinese-president-invites-chakwera/,1
1103497167,6,0.031665122,CHN,KGZ,english.news.cn,https://english.news.cn/20230519/8c3f50249a2e40659e3a8f6acf30c137/c.html,1
1103190907,6,0.015814766,AUS,CHN,devdiscourse.com,https://www.devdiscourse.com/article/business/2456502-countries-like-australia-india-sri-lanka-and-indonesia-helping-to-search-for-39-crew-of-sunken-chinese-fishing-vessel-chin,1
1102427812,6,0.003678551,CHN,EUR,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/china/2023/05/china-230515-globaltimes01.htm,1
1103191079,6,0.86896857,CHN,CHN,peoplesreview.com.np,https://www.peoplesreview.com.np/2023/05/18/57950/,1
1103191117,6,0.080370049,CHN,UKR,netscape.com,https://isp.netscape.com/news/world/story/0001/20230518/a9be43651b773735a99e1edef64bd6af,1
1102456436,6,0.87585266,USA,CHN,sdgln.com,https://sdgln.com/news/2023/05/15/jenna-barbee-florida-teacher-accused-of-showing-pg-rated-film-to-students/,1
1104419388,6,0.002354049,CHN,BRN,thestandard.com.hk,https://www.thestandard.com.hk/breaking-news/section/3/204097/China-asserts-&quot,1
1104678103,6,0.110079397,CHN,JPN,globaltimes.cn,https://www.globaltimes.cn/page/202305/1291351.shtml,1
1104083798,6,0.078241971,CHN,CHN,accesswdun.com,https://accesswdun.com/article/2023/5/1185097,1
1103736457,6,0.264138197,CHN,PLW,usnews.com,https://www.usnews.com/news/world/articles/2023-05-20/us-to-sign-strategic-pacts-with-two-pacific-states-hopes-for-third-in-weeks,1
1104678091,6,0.583990297,CHN,CHN,gasgoo.com,https://autonews.gasgoo.com/china_news/70022903.html,1
1104505524,6,0.030762005,CHN,CHN,standardmedia.co.ke,https://www.standardmedia.co.ke/national/article/2001473641/chinese-embassy-responds-to-allegations-of-hacking-kenyan-government-systems,1
1104675278,6,0.009768287,CHN,TWN,yahoo.com,https://finance.yahoo.com/news/us-house-panel-countering-china-093000858.html,1
1103194223,6,0.86045235,CHN,USA,lobservateur.com,https://www.lobservateur.com/2023/05/18/study-gulf-of-mexico-production-energy-production-43-cleaner-than-global-average/,1
1104680334,6,0.756885955,CHN,TWN,focustaiwan.tw,https://focustaiwan.tw/politics/202305220017,1
1104680337,6,0.636668155,CHN,USA,koreatimes.co.kr,http://www.koreatimes.co.kr/www/opinion/2023/05/625_351656.html,1
1104345815,6,0.58462867,CHN,USA,biztoc.com,https://biztoc.com/x/8aff1459834a3e58,1
1103348427,6,0.832169312,CHN,TWN,standardmedia.co.ke,https://www.standardmedia.co.ke/asia/article/2001473222/china-says-ready-to-smash-taiwan-self-rule-as-us-increases-support,1
1104498065,6,0.648546474,USA,CHN,hngn.com,http://www.hngn.com/articles/248850/20230524/marjorie-taylor-greene-disappointed-over-fbi-homeland-security-s-inaction.htm,1
1104498085,6,0.656657875,USA,CHN,globaltimes.cn,https://www.globaltimes.cn/page/202305/1291289.shtml,1
1103185111,6,0.969141324,CHN,TWN,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/taiwan/2023/taiwan-230517-sputnik01.htm,1
1104689313,6,0.23771809,HUN,CHN,globaltimes.cn,https://www.globaltimes.cn/page/202305/1291356.shtml,1
1104500674,6,0.35188308,BLR,CHN,tass.com,https://tass.com/world/1622333,1
1104688674,6,1.002689571,CHN,GBR,ndtv.com,https://www.ndtv.com/world-news/uks-new-visa-rules-for-students-will-close-backdoor-to-work-minister-4065498,1
1104500777,6,0.7612866,CHN,NPL,reuters.com,https://www.reuters.com/article/nepal-hydro-india-china-idUSL8N36K1Z3,1
1103927344,6,0.511378375,CHN,AFR,msn.com,https://www.msn.com/en-xl/news/other/dirco-deputy-minister-arrives-in-china-for-official-visit/ar-AA1bvvDx,1
1104130926,6,0.614754098,USA,CHN,chinadaily.com.cn,https://global.chinadaily.com.cn/a/202305/23/WS646c28eca310b6054fad4997.html,1
1104686111,6,0.336514823,CHN,CHN,asiaone.com,https://www.asiaone.com/china/man-swings-knife-chinese-influencer-during-livestream-allegedly-slices-victims-hand,1
1103185137,6,0.2110011,CHN,CHN,zimbabwesituation.com,https://www.zimbabwesituation.com/news/zim-china-business-forum-set-to-boost-trade-relations/,1
1104681631,6,0.943938976,RUS,CHN,charter97.org,https://charter97.org/en/news/2023/5/25/549350/,1
1104198903,6,0.166524095,CHN,CHN,bbc.co.uk,https://www.bbc.co.uk/programmes/m001mdfw/episodes/downloads,1
1103186732,6,0.541703959,TWN,CHN,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/taiwan/2023/taiwan-230517-cna03.htm,1
1104680348,6,0.356164384,CHN,CHN,tolonews.com,https://tolonews.com/index.php/afghanistan-183499,1
1104680339,6,1.002616089,CHN,USA,koreatimes.co.kr,http://www.koreatimes.co.kr/www/world/2023/05/501_351695.html,1
1103728425,6,1.035312805,RUS,CHN,thenews.com.pk,https://www.thenews.com.pk/print/1072382-zelensky-meets-g7-leaders-as-ukraine-wins-access-to-f-16s,1
1103396184,6,0.007214297,VNM,CHN,timesofoman.com,https://timesofoman.com/article/131015-vietnam-indonesia-express-concern-over-maritime-security-in-south-china-sea,1
